session,condition_a,condition_b,comparison_type,wj_unsigned,sign_inversion_pct,mean_speed_a,mean_speed_b,delta_speed
ses-721123822,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.4645,92.0,13.5,8.5,5.001
ses-721123822,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.436,92.0,13.5,18.277,4.776
ses-721123822,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.4254,92.0,13.5,17.31,3.809
ses-721123822,natural_scenes_presentations_13.0,natural_movie_one_presentations_12.0,diff,0.0493,83.0,13.5,24.651,11.151
ses-721123822,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.4059,89.0,13.5,14.896,1.395
ses-721123822,static_gratings_presentations_11.0,natural_scenes_presentations_10.0,diff,0.5917,92.0,14.35,14.579,0.229
ses-721123822,static_gratings_presentations_11.0,natural_scenes_presentations_9.0,diff,0.5342,91.0,14.35,11.634,2.716
ses-721123822,static_gratings_presentations_11.0,static_gratings_presentations_8.0,same,0.5696,92.0,14.35,16.114,1.765
ses-721123822,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.5158,92.0,14.35,8.5,5.85
ses-721123822,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.4717,92.0,14.35,18.277,3.927
ses-721123822,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.4505,92.0,14.35,17.31,2.96
ses-721123822,static_gratings_presentations_11.0,natural_movie_one_presentations_12.0,diff,0.0461,83.0,14.35,24.651,10.301
ses-721123822,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.4008,89.0,14.35,14.896,0.546
ses-721123822,natural_scenes_presentations_10.0,natural_scenes_presentations_9.0,same,0.551,91.0,14.579,11.634,2.945
ses-721123822,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,diff,0.509,91.0,14.579,16.114,1.535
ses-721123822,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.4871,92.0,14.579,8.5,6.079
ses-721123822,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.4523,92.0,14.579,18.277,3.698
ses-721123822,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.4336,92.0,14.579,17.31,2.731
ses-721123822,natural_scenes_presentations_10.0,natural_movie_one_presentations_12.0,diff,0.0486,83.0,14.579,24.651,10.072
ses-721123822,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.4183,89.0,14.579,14.896,0.317
ses-721123822,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.5768,91.0,11.634,16.114,4.481
ses-721123822,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.4733,92.0,11.634,8.5,3.134
ses-721123822,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.4367,92.0,11.634,18.277,6.643
ses-721123822,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.4273,92.0,11.634,17.31,5.676
ses-721123822,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.46571009072076347,91.2421744956184,11.634,14.35,2.716
ses-721123822,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.35826875072178405,88.16083646083895,11.634,14.896,3.262
ses-721123822,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.5173648334385117,92.85511927691505,16.114,14.35,1.765
ses-721123822,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.48187174443147474,93.01958377023742,16.114,8.5,7.614
ses-721123822,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.44457770132172647,92.60804856897028,16.114,18.277,2.162
ses-721123822,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.4208662099263067,92.38477574279702,16.114,17.31,1.195
ses-721123822,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.3457233539580153,89.37346658593032,16.114,14.896,1.219
ses-721123822,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5149479416119913,93.61357773779477,8.5,18.277,9.777
ses-721123822,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.4600408140607628,93.2309488786039,8.5,17.31,8.81
ses-721123822,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.31752109497086056,89.70217940113324,8.5,14.896,6.396
ses-721123822,drifting_gratings_presentations_5.0,drifting_gratings_presentations_2.0,same,0.5135280698351183,93.42119023139821,18.277,17.31,0.967
ses-721123822,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.3296773512559639,89.6188718010035,18.277,14.896,3.381
ses-721123822,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.35979868084956507,89.62913748082097,17.31,14.896,2.414
ses-739448407,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.42182868906251325,91.4743029166878,0.398,0.718,0.32
ses-739448407,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.395929767872059,90.76923783933204,0.398,6.0,5.602
ses-739448407,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.39736614764997813,90.75399253742764,0.398,5.566,5.168
ses-739448407,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.41682061956868033,90.15673664329366,0.398,4.876,4.478
ses-739448407,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.4232405516206719,91.03331136967469,0.398,0.77,0.372
ses-739448407,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.4337857785996133,90.94504258476024,0.398,0.498,0.1
ses-739448407,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.49247456972811887,89.59594071731235,0.398,0.046,0.352
ses-739448407,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.46464967291694237,91.15539060849632,0.398,0.003,0.395
ses-739448407,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.45220604722329216,91.05152085852815,0.398,0.144,0.254
ses-739448407,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.4548494353355539,91.10249249223853,0.398,0.005,0.393
ses-739448407,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3986249782548156,88.34592076507705,0.398,0.069,0.329
ses-739448407,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.4019563249035914,92.5336034038589,0.718,6.0,5.283
ses-739448407,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.4019306060937269,92.57554933512516,0.718,5.566,4.848
ses-739448407,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.39387100352003923,92.12425260453712,0.718,4.876,4.158
ses-739448407,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.42850741889774957,92.82464849297818,0.718,0.77,0.053
ses-739448407,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.4342100025446249,92.76248943678074,0.718,0.498,0.22
ses-739448407,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.38265992812937677,91.02583587035173,0.718,0.046,0.672
ses-739448407,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.42277447087564585,92.49389841055536,0.718,0.003,0.715
ses-739448407,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.5099435959240173,92.70669394092745,0.718,0.144,0.574
ses-739448407,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.45440718657732754,92.50200848021069,0.718,0.005,0.713
ses-739448407,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.41707261164065046,90.34463528236415,0.718,0.069,0.649
ses-739448407,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.6197488057032479,93.51056740449283,6.0,5.566,0.435
ses-739448407,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.4912948457405264,92.28405618705784,6.0,4.876,1.125
ses-739448407,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.4976977547806729,93.01733723517425,6.0,0.77,5.23
ses-739448407,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.5228245753756143,93.13400143174981,6.0,0.498,5.502
ses-739448407,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.39762099922051597,90.5210467998069,6.0,0.046,5.955
ses-739448407,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.39647072179749865,91.81975809214184,6.0,0.003,5.998
ses-739448407,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.3861578615479961,91.67185599342402,6.0,0.144,5.856
ses-739448407,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.3816253187679565,91.66864297097817,6.0,0.005,5.995
ses-739448407,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.33583486893808306,89.28028363380807,6.0,0.069,5.931
ses-739448407,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.5279885299905684,92.59488452035733,5.566,4.876,0.69
ses-739448407,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5264516315386731,93.24346942218304,5.566,0.77,4.795
ses-739448407,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.5014125625344426,92.95186507245567,5.566,0.498,5.068
ses-739448407,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.4034131503119067,90.59762038733027,5.566,0.046,5.52
ses-739448407,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.3920998278080217,91.82242499326543,5.566,0.003,5.563
ses-739448407,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.38435574321044513,91.66326107476577,5.566,0.144,5.421
ses-739448407,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.3800572838854661,91.66526703086014,5.566,0.005,5.561
ses-739448407,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.33813909295223704,89.25651807404479,5.566,0.069,5.496
ses-739448407,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.5282437077855675,92.72580359933423,4.876,0.77,4.105
ses-739448407,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.48456216906967126,92.22825599287727,4.876,0.498,4.378
ses-739448407,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.4385902676684047,90.12195449688191,4.876,0.046,4.83
ses-739448407,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.4098291756025124,91.28763838364542,4.876,0.003,4.873
ses-739448407,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.3817141581137193,91.18991410638293,4.876,0.144,4.732
ses-739448407,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.38288675849966647,91.13657168832681,4.876,0.005,4.871
ses-739448407,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.34515676565079273,88.71822104167039,4.876,0.069,4.807
ses-739448407,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.5786369233129758,93.34500483834769,0.77,0.498,0.272
ses-739448407,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,diff,0.42888252703598867,90.86454689983792,0.77,0.046,0.725
ses-739448407,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.4368282323369617,92.11226397647606,0.77,0.003,0.768
ses-739448407,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.41479786291507575,91.96505606659568,0.77,0.144,0.626
ses-739448407,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.41684490275933694,91.91547429355832,0.77,0.005,0.765
ses-739448407,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.35090626026598876,89.55273823317492,0.77,0.069,0.701
ses-739448407,static_gratings_presentations_11.0,static_gratings_presentations_8.0,same,0.41951365658043677,90.67328643073186,0.498,0.046,0.453
ses-739448407,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.4526658463684899,92.05642573589614,0.498,0.003,0.495
ses-739448407,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.42662851267100543,91.91759936140089,0.498,0.144,0.354
ses-739448407,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.4293630248699801,91.86942909739648,0.498,0.005,0.493
ses-739448407,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.3550729698504041,89.54760451578875,0.498,0.069,0.429
ses-739448407,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.49281220602812764,91.21867077404445,0.046,0.003,0.043
ses-739448407,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.43996230997707036,90.70991531557611,0.046,0.144,0.099
ses-739448407,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.45891670356960806,90.84045261741113,0.046,0.005,0.041
ses-739448407,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.4044299833900042,87.86513937092208,0.046,0.069,0.024
ses-739448407,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.5319186914624253,92.61330658779018,0.003,0.144,0.141
ses-739448407,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5819915424575259,92.84038490607227,0.003,0.005,0.002
ses-739448407,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.40055659249177217,89.80175146465422,0.003,0.069,0.066
ses-739448407,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,same,0.6090732949539989,92.81138366132558,0.144,0.005,0.139
ses-739448407,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.4802201054170056,89.93936457617767,0.144,0.069,0.075
ses-739448407,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.44076811220576845,89.84500224675212,0.005,0.069,0.064
ses-732592105,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.4499711700406391,90.91660858788829,8.436,6.247,2.189
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.44368607937802973,90.28625777052612,8.436,8.785,0.35
ses-732592105,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.4267121709583707,90.82708030952054,8.436,20.018,11.583
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.43776617827645636,90.10590578317455,8.436,13.975,5.54
ses-732592105,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.4520118168595682,90.23859863911869,8.436,23.256,14.821
ses-732592105,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.4410053658133933,90.05575094059989,8.436,15.151,6.716
ses-732592105,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.45749222597348305,90.14513613007198,8.436,7.172,1.264
ses-732592105,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.4529299047592118,90.76259304826834,8.436,5.366,3.069
ses-732592105,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.428413672856691,91.01722569158962,8.436,8.393,0.042
ses-732592105,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.41213769656815935,91.19989962839355,8.436,14.552,6.117
ses-732592105,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3502403203905327,88.97719670078922,8.436,1.938,6.498
ses-732592105,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.42685580757265956,90.85955054077813,6.247,8.785,2.538
ses-732592105,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.39708341717873147,91.56588659772765,6.247,20.018,13.771
ses-732592105,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.4012986210284857,90.76907358594966,6.247,13.975,7.729
ses-732592105,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.4112064358168212,90.86454227389488,6.247,23.256,17.009
ses-732592105,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.4090455075640291,90.7822713437514,6.247,15.151,8.904
ses-732592105,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.44728640184556984,90.8645175365437,6.247,7.172,0.925
ses-732592105,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.4493909070170538,91.40946603460308,6.247,5.366,0.881
